fecha,estacion,latitud,longitud,PM25
2015-05-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,22.06494588
2015-05-19,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,21.53269471
2015-05-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.81931724
2015-05-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.11323897
2015-05-28,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.27893422
2015-05-31,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.6519567
2015-06-03,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.07160699
2015-06-06,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.16076635
2015-06-09,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,29.55870108
2015-06-12,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,21.77352206
2015-06-15,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,21.73189009
2015-06-18,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,28.14321399
2015-08-02,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.96606786
2015-08-05,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,11.76813041
2015-08-08,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.72055888
2015-08-11,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,24.24318031
2015-08-14,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,20.16799734
2015-08-20,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.76014637
2015-08-23,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.76014637
2015-08-26,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,19.12840985
2015-08-29,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,19.62741184
2015-09-01,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.55023287
2015-09-04,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.67298736
2015-09-07,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.8077179
2015-09-10,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,19.83532934
2015-09-13,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.67697937
2015-09-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.64537591
2015-09-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,22.12242182
2015-09-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,19.21157685
2015-09-28,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,25.69860279
2015-10-01,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.2671324
2015-10-04,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.84730539
2015-10-07,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.34231537
2015-10-10,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.2671324
2015-10-13,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.47305389
2015-10-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.22155689
2015-10-19,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.01164338
2015-10-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.42947438
2015-10-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.80372588
2015-10-28,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,22.78775782
2015-11-03,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.59381238
2015-11-06,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.88888889
2015-11-09,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,11.22754491
2015-11-12,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.63539587
2015-11-15,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,18.33832335
2015-11-18,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,5.15635396
2015-11-21,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,21.49866933
2015-11-24,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,20.75016633
2015-11-27,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,5.60031017
2015-11-30,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,24.32634731
2015-12-03,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,6.02960745
2015-12-06,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.9324684
2015-12-09,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,25.65701929
2015-12-12,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,20.45908184
2015-12-15,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,8.98203593
2015-12-21,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.96606786
2015-12-24,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,18.42149035
2015-12-27,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.63339987
2015-12-30,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,21.37391883
2016-01-02,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.25715236
2016-01-05,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,20.00166334
2016-01-08,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,25.74018629
2016-01-11,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,20.99966733
2016-01-14,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,23.74417831
2016-01-17,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,22.41350632
2016-01-20,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,21.49866933
2016-01-23,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,31.72821025
2016-01-26,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,26.53027279
2016-01-29,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,36.09447771
2016-02-01,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,37.3835662
2016-02-04,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,32.26879574
2016-02-07,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,23.36992681
2016-02-10,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,39.83699268
2016-02-13,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,37.5914837
2016-02-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,40.21124418
2016-02-19,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,29.23320027
2016-02-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,40.00332668
2016-02-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,26.65502329
2016-02-28,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,35.09647372
2016-03-02,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,42.66467066
2016-03-05,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,47.32202262
2016-03-11,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,39.92015968
2016-03-14,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,39.87857618
2016-03-17,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,41.25083167
2016-03-20,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,35.67864271
2016-03-23,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,55.92980705
2016-03-26,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,75.5572189
2016-03-29,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,66.53359947
2016-04-01,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,58.507984
2016-04-04,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,31.395542
2016-04-07,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,24.700599
2016-04-10,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,25.615436
2016-04-13,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,24.451098
2016-04-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,38.090486
2016-04-19,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,31.312375
2016-04-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,31.936128
2016-04-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.593812
2016-04-28,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.552229
2016-05-01,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,11.393879
2016-05-04,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.637392
2016-05-07,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.639388
2016-05-10,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.229541
2016-05-13,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,18.29674
2016-05-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.389887
2016-05-19,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.797738
2016-05-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.764138
2016-05-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.132402
2016-05-28,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.340319
2016-05-31,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.882901
2016-06-03,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.10479
2016-06-06,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,19.336327
2016-06-09,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.724551
2016-06-12,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.966068
2016-06-15,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.344311
2016-06-18,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.760146
2016-06-21,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.09481
2016-06-24,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.762142
2016-06-27,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.556221
2016-06-30,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.93646
2016-07-03,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.051231
2016-07-06,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.473054
2016-07-09,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,11.976048
2016-07-15,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.512641
2016-07-18,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,18.379907
2016-07-21,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,13.972056
2016-07-24,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,18.047239
2016-07-30,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,11.601796
2016-08-05,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.672987
2016-08-08,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.716567
2016-08-11,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,11.726547
2016-08-14,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.100798
2016-08-17,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.841317
2016-08-20,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,19.336327
2016-08-23,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,17.423486
2016-08-26,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,7.443446
2016-08-29,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,11.269128
2016-09-01,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.766134
2016-09-04,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.304724
2016-09-07,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,9.065203
2016-09-10,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.849301
2016-09-13,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.267132
2016-09-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,15.760146
2016-09-19,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.508649
2016-09-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.682967
2016-09-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,6.445442
2016-09-28,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,6.861277
2016-10-01,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.516633
2016-10-04,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,12.017631
2016-10-07,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.562209
2016-10-10,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,16.799734
2016-10-13,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,9.647372
2016-10-16,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,14.845309
2016-10-19,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.603792
2016-10-22,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.437458
2016-10-25,ZM09_LA_JAGUA_VIA,9.5655278,-73.3326389,10.271124
