fecha,estacion,latitud,longitud,PM25
2021-12-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_289,11.1520483,-72.605673,9.17
2022-01-02,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_288,11.1520483,-72.605673,12.4
2022-01-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_287,11.1520483,-72.605673,10.15
2022-01-08,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_286,11.1520483,-72.605673,13.55
2022-01-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_285,11.1520483,-72.605673,14.19
2022-01-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_284,11.1520483,-72.605673,9.53
2022-01-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_283,11.1520483,-72.605673,12.3
2022-01-20,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_282,11.1520483,-72.605673,10.11
2022-01-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_281,11.1520483,-72.605673,11.8
2022-01-26,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_280,11.1520483,-72.605673,13.73
2022-01-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_279,11.1520483,-72.605673,8.92
2022-02-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_278,11.1520483,-72.605673,8.1
2022-02-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_277,11.1520483,-72.605673,8.94
2022-02-07,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_276,11.1520483,-72.605673,12.54
2022-02-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_275,11.1520483,-72.605673,13.72
2022-02-13,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_274,11.1520483,-72.605673,8.49
2022-02-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_273,11.1520483,-72.605673,12.06
2022-02-19,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_272,11.1520483,-72.605673,12.13
2022-02-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_271,11.1520483,-72.605673,11.43
2022-02-25,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_270,11.1520483,-72.605673,7.19
2022-02-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_269,11.1520483,-72.605673,6.15
2022-03-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_268,11.1520483,-72.605673,9.63
2022-03-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_267,11.1520483,-72.605673,10.14
2022-03-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_266,11.1520483,-72.605673,9.85
2022-03-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_265,11.1520483,-72.605673,9.79
2022-03-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_264,11.1520483,-72.605673,13.7
2022-03-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_263,11.1520483,-72.605673,15.03
2022-03-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_262,11.1520483,-72.605673,15.49
2022-03-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_261,11.1520483,-72.605673,21.66
2022-03-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_260,11.1520483,-72.605673,17.12
2022-03-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_259,11.1520483,-72.605673,14.74
2022-04-02,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_258,11.1520483,-72.605673,13.67
2022-04-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_257,11.1520483,-72.605673,18.25
2022-04-08,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_256,11.1520483,-72.605673,20.8
2022-04-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_255,11.1520483,-72.605673,12.27
2022-04-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_254,11.1520483,-72.605673,13.33
2022-04-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_253,11.1520483,-72.605673,13.06
2022-04-20,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_252,11.1520483,-72.605673,18.22
2022-04-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_251,11.1520483,-72.605673,20.69
2022-04-26,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_250,11.1520483,-72.605673,11.06
2022-04-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_249,11.1520483,-72.605673,15.21
2022-05-02,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_248,11.1520483,-72.605673,17.36
2022-05-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_247,11.1520483,-72.605673,20.92
2022-05-08,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_246,11.1520483,-72.605673,11.38
2022-05-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_245,11.1520483,-72.605673,12.46
2022-05-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_244,11.1520483,-72.605673,17.03
2022-05-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_243,11.1520483,-72.605673,11.61
2022-05-20,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_242,11.1520483,-72.605673,36.4
2022-05-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_241,11.1520483,-72.605673,26.87
2022-05-26,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_240,11.1520483,-72.605673,21.93
2022-05-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_239,11.1520483,-72.605673,8.67
2022-06-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_238,11.1520483,-72.605673,9.0
2022-06-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_237,11.1520483,-72.605673,13.0
2022-06-07,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_236,11.1520483,-72.605673,16.0
2022-06-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_235,11.1520483,-72.605673,20.0
2022-06-13,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_234,11.1520483,-72.605673,19.0
2022-06-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_233,11.1520483,-72.605673,7.0
2022-06-19,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_232,11.1520483,-72.605673,19.0
2022-06-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_231,11.1520483,-72.605673,19.0
2022-06-25,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_230,11.1520483,-72.605673,12.0
2022-06-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_229,11.1520483,-72.605673,10.0
2022-07-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_228,11.1520483,-72.605673,16.5
2022-07-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_227,11.1520483,-72.605673,11.83
2022-07-07,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_226,11.1520483,-72.605673,12.47
2022-07-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_225,11.1520483,-72.605673,12.24
2022-07-13,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_224,11.1520483,-72.605673,15.86
2022-07-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_223,11.1520483,-72.605673,7.41
2022-07-19,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_222,11.1520483,-72.605673,14.99
2022-07-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_221,11.1520483,-72.605673,14.62
2022-07-25,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_220,11.1520483,-72.605673,17.44
2022-07-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_219,11.1520483,-72.605673,10.1
2022-07-31,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_218,11.1520483,-72.605673,11.46
2022-08-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_217,11.1520483,-72.605673,18.84
2022-08-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_216,11.1520483,-72.605673,13.36
2022-08-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_215,11.1520483,-72.605673,13.24
2022-08-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_214,11.1520483,-72.605673,30.79
2022-08-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_213,11.1520483,-72.605673,14.38
2022-08-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_212,11.1520483,-72.605673,27.37
2022-08-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_211,11.1520483,-72.605673,12.63
2022-08-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_210,11.1520483,-72.605673,9.79
2022-08-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_209,11.1520483,-72.605673,27.66
2022-09-02,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_208,11.1520483,-72.605673,18.52
2022-09-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_207,11.1520483,-72.605673,24.38
2022-09-08,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_206,11.1520483,-72.605673,21.33
2022-09-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_205,11.1520483,-72.605673,22.33
2022-09-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_204,11.1520483,-72.605673,18.15
2022-09-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_203,11.1520483,-72.605673,12.93
2022-09-20,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_202,11.1520483,-72.605673,14.43
2022-09-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_201,11.1520483,-72.605673,12.21
2022-09-26,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_200,11.1520483,-72.605673,9.7
2022-09-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_199,11.1520483,-72.605673,14.38
2022-10-02,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_198,11.1520483,-72.605673,16.48
2022-10-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_197,11.1520483,-72.605673,13.63
2022-10-08,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_196,11.1520483,-72.605673,17.63
2022-10-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_195,11.1520483,-72.605673,12.1
2022-10-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_194,11.1520483,-72.605673,17.22
2022-10-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_193,11.1520483,-72.605673,9.63
2022-10-20,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_192,11.1520483,-72.605673,14.69
2022-10-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_191,11.1520483,-72.605673,14.71
2022-10-26,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_190,11.1520483,-72.605673,7.58
2022-10-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_189,11.1520483,-72.605673,8.73
2022-11-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_188,11.1520483,-72.605673,10.74
2022-11-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_187,11.1520483,-72.605673,8.35
