fecha,estacion,latitud,longitud,PM10
2011-08-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1372,11.1520483,-72.605673,26.58684758
2011-08-07,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1371,11.1520483,-72.605673,29.93733473
2011-08-13,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1370,11.1520483,-72.605673,44.57147906
2011-08-19,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1369,11.1520483,-72.605673,38.70522788
2011-08-25,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1368,11.1520483,-72.605673,18.57492512
2011-08-31,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1367,11.1520483,-72.605673,29.12771225
2011-09-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1366,11.1520483,-72.605673,19.23266892
2011-09-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1365,11.1520483,-72.605673,20.2361253
2011-09-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1364,11.1520483,-72.605673,25.55795705
2011-09-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1363,11.1520483,-72.605673,43.57603482
2011-10-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1362,11.1520483,-72.605673,19.2
2011-10-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1361,11.1520483,-72.605673,33.7
2011-10-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1360,11.1520483,-72.605673,17.99949436
2011-10-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1359,11.1520483,-72.605673,14.93012184
2011-10-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1358,11.1520483,-72.605673,28.79905405
2011-11-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1357,11.1520483,-72.605673,25.21092159
2011-11-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1356,11.1520483,-72.605673,29.13956962
2011-11-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1355,11.1520483,-72.605673,19.30349185
2011-11-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1354,11.1520483,-72.605673,8.08051524
2011-11-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1353,11.1520483,-72.605673,12.59709585
2011-12-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1352,11.1520483,-72.605673,15.6
2011-12-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1351,11.1520483,-72.605673,14.48481108
2011-12-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1350,11.1520483,-72.605673,17.4
2011-12-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1349,11.1520483,-72.605673,27.87910145
2011-12-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1348,11.1520483,-72.605673,29.97402608
2012-01-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1347,11.1520483,-72.605673,17.7
2012-01-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1346,11.1520483,-72.605673,21.0
2012-01-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1345,11.1520483,-72.605673,11.8
2012-01-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1344,11.1520483,-72.605673,21.8
2012-02-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1343,11.1520483,-72.605673,37.17789064
2012-02-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1342,11.1520483,-72.605673,33.18699098
2012-02-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1341,11.1520483,-72.605673,26.71660643
2012-02-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1340,11.1520483,-72.605673,34.20184235
2012-02-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1339,11.1520483,-72.605673,30.92109856
2012-03-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1338,11.1520483,-72.605673,32.23882513
2012-03-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1337,11.1520483,-72.605673,28.82959236
2012-03-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1336,11.1520483,-72.605673,25.60320104
2012-03-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1335,11.1520483,-72.605673,33.48825197
2012-03-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1334,11.1520483,-72.605673,63.0663201
2012-04-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1333,11.1520483,-72.605673,37.8
2012-04-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1332,11.1520483,-72.605673,17.03293971
2012-04-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1331,11.1520483,-72.605673,23.09069818
2012-04-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1330,11.1520483,-72.605673,24.87110548
2012-04-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1329,11.1520483,-72.605673,31.3
2012-05-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1328,11.1520483,-72.605673,12.76552754
2012-05-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1327,11.1520483,-72.605673,27.72213066
2012-05-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1326,11.1520483,-72.605673,50.67354542
2012-05-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1325,11.1520483,-72.605673,37.52634815
2012-05-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1324,11.1520483,-72.605673,51.0402157
2012-06-02,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1323,11.1520483,-72.605673,45.0101836
2012-06-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1322,11.1520483,-72.605673,41.72948605
2012-06-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1321,11.1520483,-72.605673,46.39167077
2012-06-26,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1320,11.1520483,-72.605673,58.66048381
2012-07-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1319,11.1520483,-72.605673,67.41510939
2012-07-20,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1318,11.1520483,-72.605673,34.81408896
2012-08-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1317,11.1520483,-72.605673,45.5
2012-08-07,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1316,11.1520483,-72.605673,30.6226216
2012-08-13,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1315,11.1520483,-72.605673,29.59258468
2012-08-19,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1314,11.1520483,-72.605673,34.84388196
2012-08-25,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1313,11.1520483,-72.605673,17.99550647
2012-08-31,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1312,11.1520483,-72.605673,38.4
2012-09-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1311,11.1520483,-72.605673,24.20279572
2012-09-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1310,11.1520483,-72.605673,38.97467632
2012-09-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1309,11.1520483,-72.605673,17.22551774
2012-09-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1308,11.1520483,-72.605673,34.93289829
2012-09-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1307,11.1520483,-72.605673,53.33785948
2012-10-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1306,11.1520483,-72.605673,39.00507895
2012-10-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1305,11.1520483,-72.605673,23.7
2012-10-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1304,11.1520483,-72.605673,24.7
2012-10-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1303,11.1520483,-72.605673,50.05512657
2012-10-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1302,11.1520483,-72.605673,45.82513688
2012-11-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1301,11.1520483,-72.605673,22.31615602
2012-11-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1300,11.1520483,-72.605673,21.57352188
2012-11-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1299,11.1520483,-72.605673,19.33753646
2012-11-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1298,11.1520483,-72.605673,36.94499866
2012-11-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1297,11.1520483,-72.605673,21.2
2012-12-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1296,11.1520483,-72.605673,29.3
2012-12-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1295,11.1520483,-72.605673,43.02757584
2012-12-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1294,11.1520483,-72.605673,31.3
2012-12-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1293,11.1520483,-72.605673,22.61582744
2012-12-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1292,11.1520483,-72.605673,29.32107057
2013-01-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1291,11.1520483,-72.605673,34.21283841
2013-01-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1290,11.1520483,-72.605673,42.53056143
2013-01-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1289,11.1520483,-72.605673,30.34273189
2013-01-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1288,11.1520483,-72.605673,17.67398325
2013-01-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1287,11.1520483,-72.605673,23.90523667
2013-02-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1286,11.1520483,-72.605673,16.55458463
2013-03-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1285,11.1520483,-72.605673,29.5
2013-03-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1284,11.1520483,-72.605673,24.17326117
2013-03-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1283,11.1520483,-72.605673,20.30515481
2013-03-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1282,11.1520483,-72.605673,30.94237452
2013-04-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1281,11.1520483,-72.605673,37.78785492
2013-04-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1280,11.1520483,-72.605673,34.48233668
2013-04-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1279,11.1520483,-72.605673,33.71172189
2013-04-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1278,11.1520483,-72.605673,26.2
2013-04-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1277,11.1520483,-72.605673,15.5
2013-05-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1276,11.1520483,-72.605673,20.3307603
2013-05-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1275,11.1520483,-72.605673,39.49332254
2013-05-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1274,11.1520483,-72.605673,44.68734449
2013-05-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1273,11.1520483,-72.605673,22.31906611
2013-05-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1272,11.1520483,-72.605673,29.23983832
2013-05-31,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1271,11.1520483,-72.605673,45.26107644
2013-07-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1270,11.1520483,-72.605673,43.12937181
2013-07-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1269,11.1520483,-72.605673,23.72466447
2013-07-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1268,11.1520483,-72.605673,59.39903216
2013-07-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1267,11.1520483,-72.605673,58.9034254
2013-07-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1266,11.1520483,-72.605673,54.95561198
2013-07-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1265,11.1520483,-72.605673,31.93249042
2013-07-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1264,11.1520483,-72.605673,37.03084369
2013-07-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1263,11.1520483,-72.605673,64.87373706
2013-07-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1262,11.1520483,-72.605673,33.29784904
2013-07-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1261,11.1520483,-72.605673,16.00934389
2013-08-02,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1260,11.1520483,-72.605673,39.56172983
2013-08-05,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1259,11.1520483,-72.605673,69.95080712
2013-08-08,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1258,11.1520483,-72.605673,25.67394346
2013-08-11,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1257,11.1520483,-72.605673,18.1185727
2013-08-14,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1256,11.1520483,-72.605673,39.62707892
2013-08-17,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1255,11.1520483,-72.605673,21.06208997
2013-08-20,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1254,11.1520483,-72.605673,24.56717224
2013-08-23,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1253,11.1520483,-72.605673,47.23750605
2013-08-26,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1252,11.1520483,-72.605673,32.51696175
2013-08-29,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1251,11.1520483,-72.605673,28.44202826
2013-09-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1250,11.1520483,-72.605673,28.73590173
2013-09-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1249,11.1520483,-72.605673,30.76044722
2013-09-07,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1248,11.1520483,-72.605673,8.02285434
2013-09-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1247,11.1520483,-72.605673,38.36438122
2013-09-13,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1246,11.1520483,-72.605673,46.21126809
2013-09-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1245,11.1520483,-72.605673,32.76237279
2013-09-19,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1244,11.1520483,-72.605673,13.90062027
2013-09-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1243,11.1520483,-72.605673,27.52415176
2013-09-25,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1242,11.1520483,-72.605673,40.76547072
2013-09-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1241,11.1520483,-72.605673,38.80194138
2013-10-01,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1240,11.1520483,-72.605673,33.2235114
2013-10-04,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1239,11.1520483,-72.605673,13.709598
2013-10-07,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1238,11.1520483,-72.605673,35.39180238
2013-10-10,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1237,11.1520483,-72.605673,53.0
2013-10-13,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1236,11.1520483,-72.605673,27.76380061
2013-10-16,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1235,11.1520483,-72.605673,18.93046138
2013-10-19,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1234,11.1520483,-72.605673,20.8777534
2013-10-22,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1233,11.1520483,-72.605673,15.85273921
2013-10-25,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1232,11.1520483,-72.605673,25.88664234
2013-10-28,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1231,11.1520483,-72.605673,44.25704109
2013-10-31,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1230,11.1520483,-72.605673,35.36874025
2013-11-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1229,11.1520483,-72.605673,16.16781813
2013-11-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1228,11.1520483,-72.605673,29.92328077
2013-11-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1227,11.1520483,-72.605673,14.98772288
2013-11-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1226,11.1520483,-72.605673,40.72761421
2013-11-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1225,11.1520483,-72.605673,27.57235096
2013-11-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1224,11.1520483,-72.605673,21.03111824
2013-11-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1223,11.1520483,-72.605673,30.19016291
2013-11-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1222,11.1520483,-72.605673,16.94102426
2013-11-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1221,11.1520483,-72.605673,25.80972758
2013-11-30,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1220,11.1520483,-72.605673,16.63307108
2013-12-03,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1219,11.1520483,-72.605673,22.75557496
2013-12-06,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1218,11.1520483,-72.605673,36.27917408
2013-12-09,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1217,11.1520483,-72.605673,32.07232656
2013-12-12,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1216,11.1520483,-72.605673,29.9023167
2013-12-15,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1215,11.1520483,-72.605673,29.05778247
2013-12-18,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1214,11.1520483,-72.605673,32.2351957
2013-12-21,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1213,11.1520483,-72.605673,29.02344714
2013-12-24,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1212,11.1520483,-72.605673,19.3549031
2013-12-27,P_ESTACION VIENTO ARRIBA VIVIENDA C_VAVI_1211,11.1520483,-72.605673,43.00380342
